"
gressletta DEF-COMM-NOUN-M1-M2_infl_rule gresslette
gressletten DEF-COMM-NOUN-M1-M2_infl_rule gresslette
gressletter INDEF-PL-M1-NOUN_infl_rule gresslette
gresslettene DEF-PL-NOUN_infl_rule gresslette
gressletta DEF-COMM-NOUN-M1-M2_infl_rule gresslette
gressletten DEF-COMM-NOUN-M1-M2_infl_rule gresslette
gressløkene DEF-PL-NOUN_infl_rule gressløk
gressløken DEF-COMM-NOUN-M1-M2_infl_rule gressløk
gressløker INDEF-PL-M1-NOUN_infl_rule gressløk
gressmatta DEF-COMM-NOUN-M1-M2_infl_rule gressmatte
gressmatter INDEF-PL-M1-NOUN_infl_rule gressmatte
gressmattene DEF-PL-NOUN_infl_rule gressmatte
gressmatten DEF-COMM-NOUN-M1-M2_infl_rule gressmatte
gressmatta DEF-COMM-NOUN-M1-M2_infl_rule gressmatte
gressmatter INDEF-PL-M1-NOUN_infl_rule gressmatte
gressmattene DEF-PL-NOUN_infl_rule gressmatte
gressmatten DEF-COMM-NOUN-M1-M2_infl_rule gressmatte
gressplenen DEF-COMM-NOUN-M1-M2_infl_rule gressplen
gressplenene DEF-PL-NOUN_infl_rule gressplen
gressplener INDEF-PL-M1-NOUN_infl_rule gressplen
gressplenen DEF-COMM-NOUN-M1-M2_infl_rule gressplen
gressplenene DEF-PL-NOUN_infl_rule gressplen
gressplener INDEF-PL-M1-NOUN_infl_rule gressplen
gressrøttene DEF-PL-NOUN_infl_rule gressrot
gressroten DEF-COMM-NOUN-M1-M2_infl_rule gressrot
gressrota DEF-COMM-NOUN-M1-M2_infl_rule gressrot
gressrøtter INDEF-PL-M1-NOUN_infl_rule gressrot
gressrøttene DEF-PL-NOUN_infl_rule gressrot
gressroten DEF-COMM-NOUN-M1-M2_infl_rule gressrot
gressrota DEF-COMM-NOUN-M1-M2_infl_rule gressrot
gressrøtter INDEF-PL-M1-NOUN_infl_rule gressrot
gressvollen DEF-COMM-NOUN-M1-M2_infl_rule gressvoll
gressvollene DEF-PL-NOUN_infl_rule gressvoll
gressvoller INDEF-PL-M1-NOUN_infl_rule gressvoll
gressvollen DEF-COMM-NOUN-M1-M2_infl_rule gressvoll
gressvollene DEF-PL-NOUN_infl_rule gressvoll
gressvoller INDEF-PL-M1-NOUN_infl_rule gressvoll
grettent SG-NEUT-ADJ_infl_rule gretten
gretneste SUP-UNSAT-ADJ_infl_rule gretten
gretnere COMP-ADJ_infl_rule gretten
gretne INDEF-PL-ADJ_infl_rule gretten
gretne DEF-ADJ_infl_rule gretten
gretnest SUP-SAT-ADJ_infl_rule gretten
grever INDEF-PL-M1-NOUN_infl_rule grev
greven DEF-COMM-NOUN-M1-M2_infl_rule grev
grevene DEF-PL-NOUN_infl_rule grev
greven DEF-COMM-NOUN-M1-M2_infl_rule greve
grevene DEF-PL-NOUN_infl_rule greve
grever INDEF-PL-M1-NOUN_infl_rule greve
grevelige INDEF-PL-ADJ_infl_rule grevelig
grevelig SG-NEUT-ADJ_infl_rule grevelig
grevelige DEF-ADJ_infl_rule grevelig
grevetittelen DEF-COMM-NOUN-M1-M2_infl_rule grevetittel
grevetitler INDEF-PL-M1-NOUN_infl_rule grevetittel
grevetitlene DEF-PL-NOUN_infl_rule grevetittel
grevinnen DEF-COMM-NOUN-M1-M2_infl_rule grevinne
grevinnene DEF-PL-NOUN_infl_rule grevinne
grevinna DEF-COMM-NOUN-M1-M2_infl_rule grevinne
grevinner INDEF-PL-M1-NOUN_infl_rule grevinne
grevlingen DEF-COMM-NOUN-M1-M2_infl_rule grevling
grevlinger INDEF-PL-M1-NOUN_infl_rule grevling
grevlingene DEF-PL-NOUN_infl_rule grevling
grevlinghunden DEF-COMM-NOUN-M1-M2_infl_rule grevlinghund
grevlinghundene DEF-PL-NOUN_infl_rule grevlinghund
grevlinghunder INDEF-PL-M1-NOUN_infl_rule grevlinghund
greyhounden DEF-COMM-NOUN-M1-M2_infl_rule greyhound
greyhoundene DEF-PL-NOUN_infl_rule greyhound
greyhounder INDEF-PL-M1-NOUN_infl_rule greyhound
gribbene DEF-PL-NOUN_infl_rule gribb
gribben DEF-COMM-NOUN-M1-M2_infl_rule gribb
gribber INDEF-PL-M1-NOUN_infl_rule gribb
gridet DEF-SG-NOUN-NEUT_infl_rule grid
griffene DEF-PL-NOUN_infl_rule griff
griffen DEF-COMM-NOUN-M1-M2_infl_rule griff
griffer INDEF-PL-M1-NOUN_infl_rule griff
grifler INDEF-PL-M1-NOUN_infl_rule griffel
griflene DEF-PL-NOUN_infl_rule griffel
griffelen DEF-COMM-NOUN-M1-M2_infl_rule griffel
griffelføttene DEF-PL-NOUN_infl_rule griffelfot
griffelføtter INDEF-PL-M1-NOUN_infl_rule griffelfot
griffelfoten DEF-COMM-NOUN-M1-M2_infl_rule griffelfot
griljermelet DEF-SG-NOUN-NEUT_infl_rule griljermel
griljermjølet DEF-SG-NOUN-NEUT_infl_rule griljermjøl
grillene DEF-PL-NOUN_infl_rule grill
grillen DEF-COMM-NOUN-M1-M2_infl_rule grill
griller INDEF-PL-M1-NOUN_infl_rule grill
grillbaren DEF-COMM-NOUN-M1-M2_infl_rule grillbar
grillbarene DEF-PL-NOUN_infl_rule grillbar
grillbarer INDEF-PL-M1-NOUN_infl_rule grillbar
grilla DEF-COMM-NOUN-M1-M2_infl_rule grille
griller INDEF-PL-M1-NOUN_infl_rule grille
grillene DEF-PL-NOUN_infl_rule grille
grillen DEF-COMM-NOUN-M1-M2_infl_rule grille
grilletten DEF-COMM-NOUN-M1-M2_infl_rule grillett
grillettene DEF-PL-NOUN_infl_rule grillett
grilletter INDEF-PL-M1-NOUN_infl_rule grillett
grillpølsene DEF-PL-NOUN_infl_rule grillpølse
grillpølser INDEF-PL-M1-NOUN_infl_rule grillpølse
grillpølsen DEF-COMM-NOUN-M1-M2_infl_rule grillpølse
grillpølsa DEF-COMM-NOUN-M1-M2_infl_rule grillpølse
grillrom INDEF-PL-N2-NOUN_infl_rule grillrom
grillromma DEF-PL-NOUN_infl_rule grillrom
grillrommene DEF-PL-NOUN_infl_rule grillrom
grillrommet DEF-SG-NOUN-NEUT_infl_rule grillrom
grillsteikte INDEF-PL-ADJ_infl_rule grillsteikt
grillsteikt SG-NEUT-ADJ_infl_rule grillsteikt
grillsteikte DEF-ADJ_infl_rule grillsteikt
grillstekte INDEF-PL-ADJ_infl_rule grillstekt
grillstekt SG-NEUT-ADJ_infl_rule grillstekt
grillstekte DEF-ADJ_infl_rule grillstekt
grimme INDEF-PL-ADJ_infl_rule grim
grimmere COMP-ADJ_infl_rule grim
grimmest SUP-SAT-ADJ_infl_rule grim
grimmeste SUP-UNSAT-ADJ_infl_rule grim
grimt SG-NEUT-ADJ_infl_rule grim
grimme DEF-ADJ_infl_rule grim
grimen DEF-COMM-NOUN-M1-M2_infl_rule grim
grimene DEF-PL-NOUN_infl_rule grim
grimer INDEF-PL-M1-NOUN_infl_rule grim
grimasene DEF-PL-NOUN_infl_rule grimase
grimaser INDEF-PL-M1-NOUN_infl_rule grimase
grimasen DEF-COMM-NOUN-M1-M2_infl_rule grimase
grima DEF-COMM-NOUN-M1-M2_infl_rule grime
grimer INDEF-PL-M1-NOUN_infl_rule grime
grimene DEF-PL-NOUN_infl_rule grime
grimen DEF-COMM-NOUN-M1-M2_infl_rule grime
grimete DEF-ADJ_infl_rule grimet
grimet SG-NEUT-ADJ_infl_rule grimet
grimete INDEF-PL-ADJ_infl_rule grimet
grinaktige DEF-ADJ_infl_rule grinaktig
grinaktige INDEF-PL-ADJ_infl_rule grinaktig
grinaktig SG-NEUT-ADJ_infl_rule grinaktig
grinda DEF-COMM-NOUN-M1-M2_infl_rule grind
grinden DEF-COMM-NOUN-M1-M2_infl_rule grind
grindene DEF-PL-NOUN_infl_rule grind
grinder INDEF-PL-M1-NOUN_infl_rule grind
grindhvalen DEF-COMM-NOUN-M1-M2_infl_rule grindhval
grindhvalene DEF-PL-NOUN_infl_rule grindhval
grindhvaler INDEF-PL-M1-NOUN_infl_rule grindhval
grindkvalen DEF-COMM-NOUN-M1-M2_infl_rule grindkval
grindkvalene DEF-PL-NOUN_infl_rule grindkval
grindkvaler INDEF-PL-M1-NOUN_infl_rule grindkval
grindpengene DEF-PL-NOUN_infl_rule grindpenger
grindpenger INDEF-PL-M1-NOUN_infl_rule grindpenger
grindsaga DEF-COMM-NOUN-M1-M2_infl_rule grindsag
grindsagene DEF-PL-NOUN_infl_rule grindsag
grindsagen DEF-COMM-NOUN-M1-M2_infl_rule grindsag
grindsager INDEF-PL-M1-NOUN_infl_rule grindsag
grindstolper INDEF-PL-M1-NOUN_infl_rule grindstolpe
grindstolpen DEF-COMM-NOUN-M1-M2_infl_rule grindstolpe
grindstolpene DEF-PL-NOUN_infl_rule grindstolpe
gren PRET-V1_infl_rule grine
grinte PART-INDEF-PL-ADJ_infl_rule grine
grein PRET-V1_infl_rule grine
grinte PRET-V1_infl_rule grine
grint PPART-V1_infl_rule grine
grin VERB-IMP_infl_rule grine
grinte PART-DEF-ADJ_infl_rule grine
grinebiterne DEF-PL-NOUN_infl_rule grinebiter
grinebiteren DEF-COMM-NOUN-M1-M2_infl_rule grinebiter
grinebitere INDEF-PL-M1-NOUN_infl_rule grinebiter
grinebiterer INDEF-PL-M1-NOUN_infl_rule grinebiter
grinet SG-NEUT-ADJ_infl_rule grinet
grinete INDEF-PL-ADJ_infl_rule grinet
grinete DEF-ADJ_infl_rule grinet
gringoer INDEF-PL-M1-NOUN_infl_rule gringo
gringoene DEF-PL-NOUN_infl_rule gringo
gringoen DEF-COMM-NOUN-M1-M2_infl_rule gringo
greip PRET-V1_infl_rule gripe
grepne PART-DEF-ADJ_infl_rule gripe
grep PRET-V1_infl_rule gripe
grepet PPART-V1_infl_rule gripe
grip VERB-IMP_infl_rule gripe
grepne PART-INDEF-PL-ADJ_infl_rule gripe
gripeevnen DEF-COMM-NOUN-M1-M2_infl_rule gripeevne
gripeevna DEF-COMM-NOUN-M1-M2_infl_rule gripeevne
gripeevnene DEF-PL-NOUN_infl_rule gripeevne
gripeevner INDEF-PL-M1-NOUN_infl_rule gripeevne
gripeføttene DEF-PL-NOUN_infl_rule gripefot
gripeføtter INDEF-PL-M1-NOUN_infl_rule gripefot
gripefoten DEF-COMM-NOUN-M1-M2_infl_rule gripefot
gripekloa DEF-COMM-NOUN-M1-M2_infl_rule gripeklo
gripeklørne DEF-PL-NOUN_infl_rule gripeklo
gripeklør INDEF-PL-M1-NOUN_infl_rule gripeklo
griperen DEF-COMM-NOUN-M1-M2_infl_rule griper
gripere INDEF-PL-M1-NOUN_infl_rule griper
griperne DEF-PL-NOUN_infl_rule griper
griperer INDEF-PL-M1-NOUN_infl_rule griper
gripereflekser INDEF-PL-M1-NOUN_infl_rule griperefleks
griperefleksene DEF-PL-NOUN_infl_rule griperefleks
griperefleksen DEF-COMM-NOUN-M1-M2_infl_rule griperefleks
grisen DEF-COMM-NOUN-M1-M2_infl_rule gris
grisen DEF-COMM-NOUN-M1-M2_infl_rule gris
grisene DEF-PL-NOUN_infl_rule gris
griser INDEF-PL-M1-NOUN_infl_rule gris
grisa PART-DEF-ADJ_infl_rule grise
grist PPART-V1_infl_rule grise
griset PPART-V1_infl_rule grise
grisete PART-INDEF-PL-ADJ_infl_rule grise
griste PART-DEF-ADJ_infl_rule grise
grisete PART-DEF-ADJ_infl_rule grise
griset PRET-V1_infl_rule grise
grisa PPART-V1_infl_rule grise
grisede PART-INDEF-PL-ADJ_infl_rule grise
griste PART-INDEF-PL-ADJ_infl_rule grise
grisa PART-INDEF-PL-ADJ_infl_rule grise
grisede PART-DEF-ADJ_infl_rule grise
griste PRET-V1_infl_rule grise
grisa PRET-V1_infl_rule grise
gris VERB-IMP_infl_rule grise
grisealet DEF-SG-NOUN-NEUT_infl_rule griseal
griseavlen DEF-COMM-NOUN-M1-M2_infl_rule griseavl
grisebingene DEF-PL-NOUN_infl_rule grisebing
grisebingen DEF-COMM-NOUN-M1-M2_infl_rule grisebing
grisebinger INDEF-PL-M1-NOUN_infl_rule grisebing
grisebinger INDEF-PL-M1-NOUN_infl_rule grisebinge
grisebingene DEF-PL-NOUN_infl_rule grisebinge
grisebingen DEF-COMM-NOUN-M1-M2_infl_rule grisebinge
grisebusta DEF-COMM-NOUN-M1-M2_infl_rule grisebust
grisebusten DEF-COMM-NOUN-M1-M2_infl_rule grisebust
grisebustene DEF-PL-NOUN_infl_rule grisebust
grisebuster INDEF-PL-M1-NOUN_infl_rule grisebust
grisefesten DEF-COMM-NOUN-M1-M2_infl_rule grisefest
grisefestene DEF-PL-NOUN_infl_rule grisefest
grisefester INDEF-PL-M1-NOUN_infl_rule grisefest
griseflaksen DEF-COMM-NOUN-M1-M2_infl_rule griseflaks
griselabben DEF-COMM-NOUN-M1-M2_infl_rule griselabb
griselabbene DEF-PL-NOUN_infl_rule griselabb
griselabber INDEF-PL-M1-NOUN_infl_rule griselabb
griselitteraturen DEF-COMM-NOUN-M1-M2_infl_rule griselitteratur
grisepratet DEF-COMM-NOUN-M1-M2_infl_rule griseprat
grisepraten DEF-COMM-NOUN-M1-M2_infl_rule griseprat
grisepurkene DEF-PL-NOUN_infl_rule grisepurke
grisepurken DEF-COMM-NOUN-M1-M2_infl_rule grisepurke
grisepurka DEF-COMM-NOUN-M1-M2_infl_rule grisepurke
grisepurker INDEF-PL-M1-NOUN_infl_rule grisepurke
griseriet DEF-SG-NOUN-NEUT_infl_rule griseri
grisesteikene DEF-PL-NOUN_infl_rule grisesteik
grisesteiker INDEF-PL-M1-NOUN_infl_rule grisesteik
grisesteika DEF-COMM-NOUN-M1-M2_infl_rule grisesteik
grisesteiken DEF-COMM-NOUN-M1-M2_infl_rule grisesteik
grisesteken DEF-COMM-NOUN-M1-M2_infl_rule grisestek
grisestekene DEF-PL-NOUN_infl_rule grisestek
grisesteka DEF-COMM-NOUN-M1-M2_infl_rule grisestek
grisesteker INDEF-PL-M1-NOUN_infl_rule grisestek
grisestiene DEF-PL-NOUN_infl_rule grisesti
grisestien DEF-COMM-NOUN-M1-M2_infl_rule grisesti
grisestier INDEF-PL-M1-NOUN_infl_rule grisesti
grisesylta DEF-COMM-NOUN-M1-M2_infl_rule grisesylte
grisesylter INDEF-PL-M1-NOUN_infl_rule grisesylte
grisesyltene DEF-PL-NOUN_infl_rule grisesylte
grisesylten DEF-COMM-NOUN-M1-M2_infl_rule grisesylte
grisete INDEF-PL-ADJ_infl_rule griset
griset SG-NEUT-ADJ_infl_rule griset
grisete DEF-ADJ_infl_rule griset
grisetangen DEF-COMM-NOUN-M1-M2_infl_rule grisetang
grisetanget DEF-COMM-NOUN-M1-M2_infl_rule grisetang
grisetta DEF-COMM-NOUN-M1-M2_infl_rule grisette
grisettene DEF-PL-NOUN_infl_rule grisette
grisetter INDEF-PL-M1-NOUN_infl_rule grisette
grisetten DEF-COMM-NOUN-M1-M2_infl_rule grisette
griseværet DEF-SG-NOUN-NEUT_infl_rule grisevær
grisgrendt SG-NEUT-ADJ_infl_rule grisgrendt
grisgrendte INDEF-PL-ADJ_infl_rule grisgrendt
grisgrendte DEF-ADJ_infl_rule grisgrendt
griskheten DEF-COMM-NOUN-M1-M2_infl_rule griskhet
griskheta DEF-COMM-NOUN-M1-M2_infl_rule griskhet
grisottene DEF-PL-NOUN_infl_rule grisotte
grisotten DEF-COMM-NOUN-M1-M2_infl_rule grisotte
grisotta DEF-COMM-NOUN-M1-M2_infl_rule grisotte
grisotter INDEF-PL-M1-NOUN_infl_rule grisotte
grisneste SUP-UNSAT-ADJ_infl_rule grissen
grisne DEF-ADJ_infl_rule grissen
grisne INDEF-PL-ADJ_infl_rule grissen
grissent SG-NEUT-ADJ_infl_rule grissen
grisnere COMP-ADJ_infl_rule grissen
grisnest SUP-SAT-ADJ_infl_rule grissen
grissgrendte DEF-ADJ_infl_rule grissgrendt
grissgrendte INDEF-PL-ADJ_infl_rule grissgrendt
grissgrendt SG-NEUT-ADJ_infl_rule grissgrendt
grisungen DEF-COMM-NOUN-M1-M2_infl_rule grisunge
grisunger INDEF-PL-M1-NOUN_infl_rule grisunge
grisungene DEF-PL-NOUN_infl_rule grisunge
grisøyde INDEF-PL-ADJ_infl_rule grisøyd
grisøyde DEF-ADJ_infl_rule grisøyd
grisøyd SG-NEUT-ADJ_infl_rule grisøyd
grizzlybjørnene DEF-PL-NOUN_infl_rule grizzlybjørn
grizzlybjørner INDEF-PL-M1-NOUN_infl_rule grizzlybjørn
grizzlybjørnen DEF-COMM-NOUN-M1-M2_infl_rule grizzlybjørn
grobianen DEF-COMM-NOUN-M1-M2_infl_rule grobian
grobianene DEF-PL-NOUN_infl_rule grobian
grobianer INDEF-PL-M1-NOUN_infl_rule grobian
grobonner INDEF-PL-M1-NOUN_infl_rule grobonn
grobonnen DEF-COMM-NOUN-M1-M2_infl_rule grobonn
grobonnene DEF-PL-NOUN_infl_rule grobonn
grobotnen DEF-COMM-NOUN-M1-M2_infl_rule grobotn
grobotnene DEF-PL-NOUN_infl_rule grobotn
grobotner INDEF-PL-M1-NOUN_infl_rule grobotn
grobunnen DEF-COMM-NOUN-M1-M2_infl_rule grobunn
grobunnene DEF-PL-NOUN_infl_rule grobunn
grobunner INDEF-PL-M1-NOUN_infl_rule grobunn
grodager INDEF-PL-M1-NOUN_infl_rule grodag
grodagene DEF-PL-NOUN_infl_rule grodag
grodagen DEF-COMM-NOUN-M1-M2_infl_rule grodag
groen DEF-COMM-NOUN-M1-M2_infl_rule groe
groene DEF-PL-NOUN_infl_rule groe
groer INDEF-PL-M1-NOUN_infl_rule groe
groevner INDEF-PL-M1-NOUN_infl_rule groevne
groevna DEF-COMM-NOUN-M1-M2_infl_rule groevne
groevnen DEF-COMM-NOUN-M1-M2_infl_rule groevne
groevnene DEF-PL-NOUN_infl_rule groevne
groggene DEF-PL-NOUN_infl_rule grogg
groggen DEF-COMM-NOUN-M1-M2_infl_rule grogg
grogger INDEF-PL-M1-NOUN_infl_rule grogg
groholdet DEF-SG-NOUN-NEUT_infl_rule grohold
groinga DEF-COMM-NOUN-M1-M2_infl_rule groing
groingen DEF-COMM-NOUN-M1-M2_infl_rule groing
grojorder INDEF-PL-M1-NOUN_infl_rule grojord
grojorden DEF-COMM-NOUN-M1-M2_infl_rule grojord
grojorda DEF-COMM-NOUN-M1-M2_infl_rule grojord
grojordene DEF-PL-NOUN_infl_rule grojord
grokjøttet DEF-SG-NOUN-NEUT_infl_rule grokjøtt
grommere COMP-ADJ_infl_rule grom
gromme INDEF-PL-ADJ_infl_rule grom
gromt SG-NEUT-ADJ_infl_rule grom
grommeste SUP-UNSAT-ADJ_infl_rule grom
grommest SUP-SAT-ADJ_infl_rule grom
gromme DEF-ADJ_infl_rule grom
grombarnn DEF-SG-NOUN-NEUT_infl_rule grombarn
grombarn INDEF-PL-N2-NOUN_infl_rule grombarn
grombarnne DEF-PL-NOUN_infl_rule grombarn
grombarna DEF-PL-NOUN_infl_rule grombarn
grombarnet DEF-SG-NOUN-NEUT_infl_rule grombarn
grombarnr INDEF-PL-N2-NOUN_infl_rule grombarn
gromgutten DEF-COMM-NOUN-M1-M2_infl_rule gromgutt
gromguttene DEF-PL-NOUN_infl_rule gromgutt
gromgutter INDEF-PL-M1-NOUN_infl_rule gromgutt
gromjenten DEF-COMM-NOUN-M1-M2_infl_rule gromjente
gromjenta DEF-COMM-NOUN-M1-M2_infl_rule gromjente
gromjenter INDEF-PL-M1-NOUN_infl_rule gromjente
gromjentene DEF-PL-NOUN_infl_rule gromjente
gropa DEF-COMM-NOUN-M1-M2_infl_rule grop
gropen DEF-COMM-NOUN-M1-M2_infl_rule grop
groper INDEF-PL-M1-NOUN_infl_rule grop
gropene DEF-PL-NOUN_infl_rule grop
gropen DEF-COMM-NOUN-M1-M2_infl_rule grope
gropa DEF-COMM-NOUN-M1-M2_infl_rule grope
groper INDEF-PL-M1-NOUN_infl_rule grope
gropene DEF-PL-NOUN_infl_rule grope
gropiggen DEF-COMM-NOUN-M1-M2_infl_rule gropigg
gropiggene DEF-PL-NOUN_infl_rule gropigg
gropigger INDEF-PL-M1-NOUN_infl_rule gropigg
groren DEF-COMM-NOUN-M1-M2_infl_rule gror
grosset DEF-SG-NOUN-NEUT_infl_rule gross
grossererne DEF-PL-NOUN_infl_rule grosserer
grosserere INDEF-PL-M1-NOUN_infl_rule grosserer
grossereren DEF-COMM-NOUN-M1-M2_infl_rule grosserer
grossererer INDEF-PL-M1-NOUN_infl_rule grosserer
grossister INDEF-PL-M1-NOUN_infl_rule grossist
grossistene DEF-PL-NOUN_infl_rule grossist
grossisten DEF-COMM-NOUN-M1-M2_infl_rule grossist
grossistfirmaer INDEF-PL-N2-NOUN_infl_rule grossistfirma
grossistfirmaet DEF-SG-NOUN-NEUT_infl_rule grossistfirma
grossistfirma INDEF-PL-N2-NOUN_infl_rule grossistfirma
grossistfirmaene DEF-PL-NOUN_infl_rule grossistfirma
grossistkjedene DEF-PL-NOUN_infl_rule grossistkjede
grossistkjeden DEF-COMM-NOUN-M1-M2_infl_rule grossistkjede
grossistkjeder INDEF-PL-M1-NOUN_infl_rule grossistkjede
groteske DEF-ADJ_infl_rule grotesk
groteske INDEF-PL-ADJ_infl_rule grotesk
grotesk SG-NEUT-ADJ_infl_rule grotesk
grotesken DEF-COMM-NOUN-M1-M2_infl_rule grotesk
groteskene DEF-PL-NOUN_infl_rule grotesk
grotesker INDEF-PL-M1-NOUN_infl_rule grotesk
grotider INDEF-PL-M1-NOUN_infl_rule grotid
grotida DEF-COMM-NOUN-M1-M2_infl_rule grotid
grotiden DEF-COMM-NOUN-M1-M2_infl_rule grotid
grotidene DEF-PL-NOUN_infl_rule grotid
grotta DEF-COMM-NOUN-M1-M2_infl_rule grotte
grottene DEF-PL-NOUN_infl_rule grotte
grotter INDEF-PL-M1-NOUN_infl_rule grotte
grotten DEF-COMM-NOUN-M1-M2_infl_rule grotte
grovbygd SG-NEUT-ADJ_infl_rule grovbygd
grovbygde DEF-ADJ_infl_rule grovbygd
grovbygde INDEF-PL-ADJ_infl_rule grovbygd
grovdimensjonert SG-NEUT-ADJ_infl_rule grovdimensjonert
grovdimensjonerte DEF-ADJ_infl_rule grovdimensjonert
grovdimensjonerte INDEF-PL-ADJ_infl_rule grovdimensjonert
grovhakka DEF-COMM-NOUN-M1-M2_infl_rule grovhakke
grovhakker INDEF-PL-M1-NOUN_infl_rule grovhakke
grovhakkene DEF-PL-NOUN_infl_rule grovhakke
grovhakken DEF-COMM-NOUN-M1-M2_infl_rule grovhakke
grovheter INDEF-PL-M1-NOUN_infl_rule grovhet
grovheten DEF-COMM-NOUN-M1-M2_infl_rule grovhet
grovheta DEF-COMM-NOUN-M1-M2_infl_rule grovhet
grovhetene DEF-PL-NOUN_infl_rule grovhet
groviser INDEF-PL-M1-NOUN_infl_rule grovis
grovisene DEF-PL-NOUN_infl_rule grovis
grovisen DEF-COMM-NOUN-M1-M2_infl_rule grovis
grovkomikken DEF-COMM-NOUN-M1-M2_infl_rule grovkomikk
grovleiret DEF-SG-NOUN-NEUT_infl_rule grovleir
grovleiren DEF-COMM-NOUN-M1-M2_infl_rule grovleire
grovleira DEF-COMM-NOUN-M1-M2_infl_rule grovleire
grovmalte PART-INDEF-PL-ADJ_infl_rule grovmale
grovmal VERB-IMP_infl_rule grovmale
grovmalte PART-DEF-ADJ_infl_rule grovmale
grovmol PRET-V1_infl_rule grovmale
grovmalte PRET-V1_infl_rule grovmale
grovmalt PPART-V1_infl_rule grovmale
grovmelet DEF-SG-NOUN-NEUT_infl_rule grovmel
grovmjølet DEF-SG-NOUN-NEUT_infl_rule grovmjøl
grovmælte DEF-ADJ_infl_rule grovmælt
grovmælte INDEF-PL-ADJ_infl_rule grovmælt
grovmælt SG-NEUT-ADJ_infl_rule grovmælt
grovsaltet DEF-SG-NOUN-NEUT_infl_rule grovsalt
grovsalter INDEF-PL-N2-NOUN_infl_rule grovsalt
grovsaltene DEF-PL-NOUN_infl_rule grovsalt
grovsanden DEF-COMM-NOUN-M1-M2_infl_rule grovsand
grovskårent SG-NEUT-ADJ_infl_rule grovskåren
grovskårne DEF-ADJ_infl_rule grovskåren
grovskårne INDEF-PL-ADJ_infl_rule grovskåren
grovskårne DEF-ADJ_infl_rule grovskåren
grovskårne INDEF-PL-ADJ_infl_rule grovskåren
grovskåret SG-NEUT-ADJ_infl_rule grovskåren
grovskårne DEF-ADJ_infl_rule grovskåret
grovskårne INDEF-PL-ADJ_infl_rule grovskåret
grovskåret SG-NEUT-ADJ_infl_rule grovskåret
grovsmeden DEF-COMM-NOUN-M1-M2_infl_rule grovsmed
grovsmedene DEF-PL-NOUN_infl_rule grovsmed
grovsmeder INDEF-PL-M1-NOUN_infl_rule grovsmed
grovsmia DEF-COMM-NOUN-M1-M2_infl_rule grovsmie
grovsmier INDEF-PL-M1-NOUN_infl_rule grovsmie
grovsmiene DEF-PL-NOUN_infl_rule grovsmie
grovsmien DEF-COMM-NOUN-M1-M2_infl_rule grovsmie
grovtelte PART-INDEF-PL-ADJ_infl_rule grovtelle
grovtalte PART-INDEF-PL-ADJ_infl_rule grovtelle
grovtelte PRET-V1_infl_rule grovtelle
grovtalt PPART-V1_infl_rule grovtelle
grovtalte PRET-V1_infl_rule grovtelle
grovtelt PPART-V1_infl_rule grovtelle
grovtell VERB-IMP_infl_rule grovtelle
grovtelte PART-DEF-ADJ_infl_rule grovtelle
grovtalte PART-DEF-ADJ_infl_rule grovtelle
groværet DEF-SG-NOUN-NEUT_infl_rule grovær
gruen DEF-COMM-NOUN-M1-M2_infl_rule gru
gra DEF-COMM-NOUN-M1-M2_infl_rule gru
gruben DEF-COMM-NOUN-M1-M2_infl_rule grube
gruba DEF-COMM-NOUN-M1-M2_infl_rule grube
grubene DEF-PL-NOUN_infl_rule grube
gruber INDEF-PL-M1-NOUN_infl_rule grube
grublere INDEF-PL-M1-NOUN_infl_rule grubler
grublerer INDEF-PL-M1-NOUN_infl_rule grubler
grubleren DEF-COMM-NOUN-M1-M2_infl_rule grubler
grublerne DEF-PL-NOUN_infl_rule grubler
grua PART-INDEF-PL-ADJ_infl_rule grue
gruede PART-INDEF-PL-ADJ_infl_rule grue
gruede PART-DEF-ADJ_infl_rule grue
gruete PART-INDEF-PL-ADJ_infl_rule grue
gruete PART-DEF-ADJ_infl_rule grue
grua PRET-V1_infl_rule grue
grudd PPART-V1_infl_rule grue
grudde PART-DEF-ADJ_infl_rule grue
gru VERB-IMP_infl_rule grue
grua PART-DEF-ADJ_infl_rule grue
grudde PART-INDEF-PL-ADJ_infl_rule grue
grue VERB-IMP_infl_rule grue
gruet PRET-V1_infl_rule grue
gruet PPART-V1_infl_rule grue
grua PPART-V1_infl_rule grue
grudde PRET-V1_infl_rule grue
gruene DEF-PL-NOUN_infl_rule grue
gruen DEF-COMM-NOUN-M1-M2_infl_rule grue
grua DEF-COMM-NOUN-M1-M2_infl_rule grue
gruer INDEF-PL-M1-NOUN_infl_rule grue
gruelige DEF-ADJ_infl_rule gruelig
gruelig SG-NEUT-ADJ_infl_rule gruelig
gruelige INDEF-PL-ADJ_infl_rule gruelig
grugget DEF-SG-NOUN-NEUT_infl_rule grugg
gruggen DEF-COMM-NOUN-M1-M2_infl_rule grugge
grugne INDEF-PL-ADJ_infl_rule gruggen
grugneste SUP-UNSAT-ADJ_infl_rule gruggen
gruggent SG-NEUT-ADJ_infl_rule gruggen
grugnest SUP-SAT-ADJ_infl_rule gruggen
grugne DEF-ADJ_infl_rule gruggen
grugnere COMP-ADJ_infl_rule gruggen
gruggete DEF-ADJ_infl_rule grugget
gruggete INDEF-PL-ADJ_infl_rule grugget
grugget SG-NEUT-ADJ_infl_rule grugget
