"
forbered VERB-IMP forberede
les VERB-IMP lese
hør VERB-IMP høre
lik VERB-IMP like
vinn VERB-IMP vinne
hevd VERB-IMP hevde
prøv VERB-IMP prøve
klar VERB-IMP klare
fortsett VERB-IMP fortsette
bruk VERB-IMP bruke
forsøk VERB-IMP forsøke
hat VERB-IMP hate
vit VERB-IMP vite
opplev VERB-IMP oppleve
lov VERB-IMP love
nekt VERB-IMP nekte
kast VERB-IMP kaste
server VERB-IMP servere
skriv VERB-IMP skrive
bygg VERB-IMP bygge
anspor VERB-IMP anspore
gi VERB-IMP gi
lag VERB-IMP lage
send VERB-IMP sende
overrekk VERB-IMP overrekke
pålegg VERB-IMP pålegge
vær VERB-IMP være
vær VERB-IMP være
finnes VERB-IMP finnes
lukt VERB-IMP lukte
bli VERB-IMP bli
bli VERB-IMP bli
ha VERB-IMP ha
spis VERB-IMP spise
krek VERB-IMP kreke
eksister VERB-IMP eksistere
avheng VERB-IMP avhenge
lag VERB-IMP lage
vit VERB-IMP vite
hevd VERB-IMP hevde
uttal VERB-IMP uttale
anfør VERB-IMP anføre
skam VERB-IMP skamme
halv VERB-IMP halve
typ VERB-IMP type
hopp VERB-IMP hoppe
vær VERB-IMP være
lat VERB-IMP late
kom VERB-IMP komme
send VERB-IMP sende
rull VERB-IMP rulle
fir VERB-IMP fire
legg VERB-IMP legge
ta VERB-IMP ta
sett VERB-IMP sette
bemektig VERB-IMP bemektige
bemøy VERB-IMP bemøye
kasser VERB-IMP kassere
kasser VERB-IMP kassere
blås VERB-IMP blåse
gasjer VERB-IMP gasjere
prøv VERB-IMP prøve
skrubb VERB-IMP skrubbe
finnes VERB-IMP finnes
kast VERB-IMP kaste
kombiner VERB-IMP kombinere
ram VERB-IMP ramme
moduler VERB-IMP modulere
mal VERB-IMP male
lykkes VERB-IMP lykkes
få VERB-IMP få
vinn VERB-IMP vinne
vinn VERB-IMP vinne
ram VERB-IMP ramme
ram VERB-IMP ramme
